gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
ARTEMP PERSONNEL SERVICES,2018,1,1,0
LARIMAR STARTEGIES,2018,1,1,0
LARIMAR STRATEGIES,2019,1,1,0
MLT AIKANS,2018,1,1,0
NICOLE CHENEVERT MIQUELON,2018,1,1,0
NICOLE CHENEVERT MIQUELON,2019,1,0,1
PUBLIC WORKS CANADA,2016,1,1,0
STATISTIC CANADA,2017,1,1,0
STEVES PHOTO,2018,1,1,0
THE GLOBE MAIL,2017,1,1,0
THE WINNIPEG FAIRMONT,2018,1,1,0
