owner_acronym,sum_effective_value
ssc,122735305.78
pspc,27564316.90
dnd,3634518.23
rcmp,2318388.02
ec,1481302.69
dfo,974416.26
inac,646073.63
cihr,378744.05
pch,292477.29
cas,270507.39
isc,255051.34
ic,244249.00
nserc,160720.24
gac,72519.88
vac,67071.14
csa,64263.40
pc,55501.12
cgc,48250.58
nrc,35907.00
atssc,34115.66
osfi,29753.88
ppsc,21937.92
ps,12448.65
cra,10350.24
