owner_acronym,effective_year,sum_yearly_value
agr,2010,277188.40
agr,2011,277188.40
agr,2012,277188.40
agr,2013,603321.36
agr,2014,797368.50
agr,2015,1836663.40
agr,2016,2562949.33
agr,2017,1285499.96
agr,2018,939054.30
agr,2019,666323.33
cbsa,2013,2196285.50
cbsa,2014,414129.79
cbsa,2015,4847514.95
cbsa,2016,5202498.03
cbsa,2017,4985428.09
cbsa,2018,3741844.05
cbsa,2019,3696880.64
cnsc,2010,84440.95
cnsc,2011,265451.13
cnsc,2012,190713.49
cnsc,2013,345805.99
cnsc,2014,-66342.30
cnsc,2015,200445.05
cnsc,2016,242134.71
cnsc,2017,242134.71
cra,2011,14219924.84
cra,2012,20578607.59
cra,2013,19812058.16
cra,2014,15108882.55
cra,2015,17531335.90
cra,2016,21334536.25
cra,2017,19654963.95
cra,2018,11335198.44
cra,2019,11541598.66
dfo,2012,51975.00
dfo,2018,33902.55
dfo,2019,33902.55
dnd,2010,-10885003.00
dnd,2011,1634595.00
dnd,2012,91530.00
dnd,2013,1029381.60
dnd,2014,615688.41
dnd,2015,3525240.39
dnd,2016,3181706.68
dnd,2017,2363787.44
dnd,2018,1390088.33
dnd,2019,1847738.33
ec,2010,321702.15
ec,2011,617216.03
ec,2012,616747.50
ec,2013,2462997.50
ec,2014,2961096.13
ec,2015,1508464.49
ec,2016,689856.67
ec,2017,374369.56
ec,2018,324468.76
elections,2017,331463.35
elections,2018,331463.35
elections,2019,331463.35
esdc,2010,66931.31
esdc,2011,475906.31
esdc,2012,736559.51
esdc,2013,3308025.02
esdc,2014,4027891.89
esdc,2015,1153938.87
esdc,2016,1396344.89
esdc,2017,828934.62
esdc,2018,520614.97
esdc,2019,418217.27
fin,2010,58406.25
fin,2017,93287.15
gac,2010,238498.75
gac,2011,452837.62
gac,2012,807611.00
gac,2013,1380974.46
gac,2014,1472664.53
gac,2015,1364233.14
gac,2016,1001319.87
gac,2017,1029461.58
gac,2018,2614299.83
gac,2019,3414660.50
hc,2010,24238.50
hc,2011,273686.00
hc,2012,112717.50
hc,2015,2382505.56
hc,2016,2382505.56
hc,2017,2382505.56
hc,2018,866250.00
hc,2019,866250.00
ic,2010,602167.00
ic,2011,123002.00
ic,2012,447124.50
ic,2013,122346.17
ic,2014,397684.33
ic,2015,206926.50
ic,2016,1463687.25
ic,2017,1998836.04
ic,2018,2617816.25
ic,2019,3611961.78
irb,2016,328618.13
irb,2017,328618.13
irb,2018,363419.90
irb,2019,415399.90
ircc,2010,1274450.34
ircc,2011,1779519.23
ircc,2012,1094053.39
ircc,2013,2713266.54
ircc,2014,3612595.12
ircc,2015,5327091.98
ircc,2016,8492957.11
ircc,2017,4544095.56
ircc,2018,5878928.22
ircc,2019,11017457.28
just,2010,229544.67
just,2011,229544.67
just,2012,43505.00
nrcan,2010,100041.18
nrcan,2011,100041.18
nrcan,2012,1132542.90
nrcan,2013,1132542.90
nrcan,2014,538935.08
nrcan,2015,1932121.45
nrcan,2016,2061713.71
nrcan,2017,1380533.08
nrcan,2018,1240793.06
nrcan,2019,1025810.35
nserc,2019,38476.50
osfi,2014,387338.61
osfi,2015,707161.74
osfi,2016,212096.86
osfi,2017,1665267.34
osfi,2018,2895521.95
osfi,2019,3726547.73
pc,2013,474572.82
pc,2014,811068.01
pc,2015,176295.00
pc,2016,176295.00
pc,2017,521415.06
pc,2018,197009.68
pc,2019,197009.68
pch,2010,123776.25
pch,2011,162757.50
pch,2012,67987.50
pco,2011,27685.00
pco,2012,105372.51
pco,2013,24323.25
phac,2010,12119.25
phac,2011,261566.75
phac,2012,112717.50
ppsc,2010,36750.00
ps,2010,35420.00
psc,2010,490280.00
psc,2011,490280.00
pspc,2010,18009524.29
pspc,2011,18199963.16
pspc,2012,13832774.37
pspc,2013,926163.00
pspc,2014,284419.41
pspc,2015,284419.41
rcmp,2011,4987066.67
rcmp,2012,4987066.67
rcmp,2013,5270900.82
rcmp,2014,361267.59
rcmp,2015,1913196.12
rcmp,2016,1578824.13
rcmp,2017,424112.47
rcmp,2018,194184.31
rcmp,2019,464458.25
ssc,2013,3153788.21
ssc,2014,5525439.82
ssc,2015,10645967.02
ssc,2016,9401178.08
ssc,2017,4809471.30
ssc,2018,17121254.58
ssc,2019,12033759.89
stats,2015,44459.85
stats,2016,44459.85
tbs,2010,231889.00
tbs,2011,134053.00
tbs,2012,202233.46
tbs,2013,1220752.18
tbs,2014,1696344.18
tbs,2015,500000.00
tbs,2016,627125.00
tbs,2017,627125.00
tc,2010,187224.43
tc,2011,232891.24
tc,2012,323681.09
tc,2013,699510.05
tc,2015,273166.20
tc,2016,273166.20
tc,2018,325653.57
tc,2019,1065431.80
