owner_acronym,total_entries,total_contracts,total_amendments
dnd,237,230,7
pc,17,17,0
ec,6,2,4
csc,3,3,0
cbsa,2,1,1
dfo,2,2,0
ircc,2,1,1
vac,1,1,0
