owner_acronym,effective_year,sum_yearly_value
cbsa,2015,3601875.00
cbsa,2016,3601875.00
cbsa,2017,3601875.00
csc,2016,25334536.00
dfo,2012,53168.48
dfo,2013,53168.48
dnd,2010,95400000.00
dnd,2011,24900000.00
dnd,2012,24900000.00
dnd,2013,-72562500.00
dnd,2014,-1068428.98
dnd,2015,22803517.99
dnd,2016,34484245.43
dnd,2017,34190085.79
dnd,2018,34432759.30
dnd,2019,34470279.13
ec,2013,89405.82
ec,2014,332700.18
ec,2015,97888.55
ec,2016,85388.55
ec,2017,85388.55
ec,2019,890665.02
ircc,2015,5274478.13
ircc,2016,5274478.13
pc,2011,86481.78
pc,2013,196229.82
pc,2014,48289.50
pc,2015,41323.84
pc,2016,38209.53
pc,2017,47540.92
