owner_acronym,sum_effective_value
dnd,102572720.46
pspc,8914762.88
rcmp,6208816.03
csc,5325393.68
pc,5302557.19
dfo,3993305.40
agr,1623613.83
nrc,1551624.40
ic,33810.00
