owner_acronym,effective_year,sum_yearly_value
agr,2013,15482.16
agr,2014,142068.32
agr,2015,302771.30
agr,2016,798482.84
agr,2017,295487.97
agr,2018,95969.24
agr,2019,64436.77
csc,2014,465692.00
csc,2015,912453.00
csc,2016,573832.37
csc,2017,503674.93
csc,2018,394736.88
csc,2019,180384.75
dfo,2010,776942.61
dfo,2011,798980.45
dfo,2012,312378.27
dfo,2013,32940.72
dfo,2014,2095036.19
dfo,2015,190000.00
dfo,2016,14704.04
dfo,2017,61546.93
dfo,2018,16615.02
dnd,2010,4763212.71
dnd,2011,16063417.48
dnd,2012,16549147.39
dnd,2013,5944014.37
dnd,2014,12515824.60
dnd,2015,9034826.11
dnd,2016,3189502.93
dnd,2017,5486916.03
dnd,2018,1648434.84
dnd,2019,458021.07
ec,2011,443995.88
ic,2013,27329.00
ic,2014,88384.00
inac,2013,73500.00
inac,2014,73500.00
nrc,2010,90000.00
nrc,2011,90000.00
nrc,2013,57500.00
nrc,2014,154414.00
nrc,2015,169500.00
nrc,2016,26096.50
nrc,2017,10639.95
pc,2010,385490.47
pc,2011,474127.33
pc,2012,392021.27
pc,2013,609851.51
pc,2014,1080684.53
pc,2015,932209.50
pc,2016,781775.95
pc,2017,141419.93
pspc,2010,2018621.88
pspc,2011,2143698.64
pspc,2012,1701956.07
pspc,2013,68906.07
pspc,2015,61700.00
pspc,2016,61700.00
rcmp,2010,272832.88
rcmp,2011,124828.53
rcmp,2012,124828.53
rcmp,2013,112446.27
rcmp,2014,141853.95
rcmp,2015,498264.77
rcmp,2016,406070.00
rcmp,2017,-10459.51
rcmp,2018,241085.21
rcmp,2019,153166.96
