owner_acronym,total_entries,total_contracts,total_amendments
ssc,48,28,20
dnd,17,17,0
ircc,13,13,0
pptc,8,8,0
ic,4,3,1
psc,3,3,0
pspc,3,3,0
vac,3,3,0
pch,2,2,0
cnsc,2,2,0
hc,2,2,0
phac,2,2,0
cfia,1,1,0
rcmp,1,0,1
nrc,1,1,0
gac,1,1,0
