owner_acronym,effective_year,sum_yearly_value
ced,2010,25383.70
cfia,2011,278823.00
cnsc,2011,59890.45
cnsc,2012,84467.95
cnsc,2013,24577.50
dnd,2010,62740.00
dnd,2011,163349.33
dnd,2012,115176.33
dnd,2013,8567.33
gac,2013,73689.00
gac,2014,73689.00
hc,2011,804774.03
hc,2012,804774.03
ic,2011,114990.00
ic,2012,383026.00
ic,2013,268036.00
ircc,2010,300612.52
ircc,2011,467750.07
ircc,2012,454177.82
ircc,2013,425529.85
ircc,2014,105004.47
ircc,2015,24854.36
nrc,2011,5645.00
nrc,2012,5645.00
pch,2010,23020.20
phac,2011,1564456.53
phac,2012,1564456.53
pptc,2011,145007.63
pptc,2012,276793.63
pptc,2013,269151.89
pptc,2014,102126.42
psc,2010,203171.00
psc,2013,226541.00
pspc,2010,801248.07
pspc,2011,1155196.43
pspc,2012,1306967.21
pspc,2013,1306967.21
rcmp,2010,2144730.00
rcmp,2011,2144730.00
ssc,2012,520210.14
ssc,2013,8347190.30
ssc,2014,52416359.15
ssc,2015,5102459.66
ssc,2016,4581281.06
vac,2012,493002.67
vac,2013,503276.83
vac,2014,10274.16
