owner_acronym,sum_effective_value
ssc,70967500.29
pspc,4570378.91
rcmp,4289460.01
phac,3128913.05
ircc,1777929.09
hc,1609548.05
vac,1006553.65
pptc,793079.56
ic,766052.00
psc,429712.00
dnd,349833.00
cfia,278823.00
cnsc,168935.90
gac,147378.00
ced,25383.70
pch,23020.20
nrc,11290.00
