owner_acronym,sum_effective_value
pspc,95739339.81
pc,21228689.27
dnd,9947702.59
dfo,3664231.57
rcmp,2904186.38
csa,2095711.61
ec,1977018.89
inac,629429.90
tc,573329.31
nrcan,306013.54
nrc,288341.92
hc,126560.00
ijc,47000.00
pch,28000.00
gac,20349.28
