owner_acronym,total_entries,total_contracts,total_amendments
rcmp,656,640,16
dnd,378,366,12
dfo,173,154,19
csc,73,71,2
cbsa,50,47,3
gac,39,39,0
pspc,25,21,4
ec,20,20,0
pc,12,10,2
ic,5,4,1
