owner_acronym,sum_effective_value
rcmp,245541702.37
dnd,56873990.58
csc,30834485.67
dfo,18621929.06
cbsa,17873390.03
pspc,14557094.45
ic,3604302.00
gac,1776146.81
ec,619327.24
pc,268079.10
