owner_acronym,effective_year,sum_yearly_value
agr,2011,1455843.28
agr,2012,1455843.28
agr,2013,1699333.36
agr,2014,1822833.36
agr,2015,861439.46
agr,2016,830984.09
agr,2017,424725.00
agr,2018,687575.00
agr,2019,483350.00
atssc,2015,253796.12
atssc,2016,253796.12
atssc,2017,188679.56
atssc,2018,210572.88
atssc,2019,-204161.58
cbsa,2013,2940300.00
cbsa,2014,2940300.00
cbsa,2015,4102030.40
cbsa,2016,6641249.49
cbsa,2017,6191991.51
cbsa,2018,5014704.78
cbsa,2019,4987542.61
ced,2011,54337.50
ced,2012,54000.00
cfia,2016,50637.56
cihr,2016,8289.23
cihr,2017,16578.23
cihr,2018,33637.86
cihr,2019,22809.96
cnsc,2014,30738.03
cnsc,2015,30738.03
cnsc,2016,30738.03
cnsc,2017,30738.03
cnsc,2018,30738.03
cra,2010,58659231.10
cra,2011,29468689.35
cra,2012,624312.61
cra,2018,52261.09
cra,2019,52261.09
csa,2010,9975.00
csa,2012,23388.75
dfo,2011,44850.00
dfo,2012,144911.14
dfo,2014,42560.00
dfo,2015,125365.74
dfo,2016,1027760.03
dfo,2017,21187.50
dnd,2010,113245.50
dnd,2011,5025680.50
dnd,2012,14068196.00
dnd,2013,9880345.81
dnd,2014,328508.38
dnd,2015,4372615.27
dnd,2016,4082647.43
dnd,2017,408152.40
dnd,2018,229433.07
ec,2010,34304.76
elections,2014,110344.67
elections,2015,110344.67
elections,2016,110344.67
elections,2017,110344.67
esdc,2010,80388.00
esdc,2011,23730.00
esdc,2012,11025.00
esdc,2013,11025.00
fcac,2010,74919.00
fcac,2011,161081.50
fcac,2012,77461.50
gac,2010,8490101.23
gac,2011,9972640.37
gac,2012,9994110.37
gac,2013,3907065.48
gac,2014,4191349.55
gac,2015,4916746.65
gac,2016,5176928.59
gac,2017,4374343.84
gac,2018,1181180.56
gac,2019,1146905.64
hc,2010,68403.99
hc,2011,610413.58
ic,2010,804678.50
ic,2011,641340.50
ic,2012,74854.50
ic,2013,228302.50
ic,2014,117262.00
inac,2011,89225.20
inac,2012,89225.20
inac,2013,150166.69
inac,2014,1542919.10
inac,2015,1333333.33
inac,2016,1333333.33
infra,2010,6878638.57
infra,2011,-25484108.63
infra,2012,-1200680.49
infra,2013,2508544.77
infra,2014,2508544.77
infra,2015,1067036.63
infra,2016,958879.51
infra,2017,4913879.51
infra,2018,1977500.01
infra,2019,4943749.99
ircc,2010,3829727.30
ircc,2011,6449706.88
ircc,2012,9078829.74
ircc,2013,10047656.92
ircc,2014,5751466.94
ircc,2015,7058711.25
ircc,2016,6515620.14
ircc,2017,5720363.98
ircc,2018,4966144.06
ircc,2019,3584114.88
just,2010,4431279.49
just,2011,2789278.57
just,2012,1728878.08
just,2013,539646.87
just,2014,1789693.84
just,2015,2869579.72
just,2016,1840138.23
just,2017,2404945.84
just,2018,5696711.40
just,2019,2887935.95
lac,2019,17239.35
nrcan,2019,17447.46
nserc,2017,12430.00
nserc,2018,24860.00
nserc,2019,12430.00
osfi,2014,299198.13
osfi,2015,526511.76
osfi,2016,354499.19
osfi,2017,344414.58
osfi,2018,344414.58
osfi,2019,344414.58
pc,2015,74733.75
pc,2016,171312.75
pc,2018,208334.70
pc,2019,487264.05
pco,2017,131573.25
pco,2018,159258.25
pco,2019,-86275.12
phac,2011,529526.20
phac,2012,242747.73
phac,2013,120853.50
ppsc,2018,47799.00
ppsc,2019,143397.00
ps,2018,24860.00
psc,2010,24990.00
psc,2011,30170.00
psc,2013,28815.00
psc,2015,13797.00
pspc,2010,83728161.22
pspc,2011,25027496.91
pspc,2012,25687833.36
pspc,2013,18678065.32
pspc,2014,960390.13
pspc,2015,160390.13
pspc,2018,1594549.54
pspc,2019,14154397.69
rcmp,2010,2251136.87
rcmp,2013,4286983.40
rcmp,2014,4896806.74
rcmp,2015,1432074.90
rcmp,2016,2626895.43
rcmp,2017,4001940.62
rcmp,2018,844745.63
rcmp,2019,158132.49
ssc,2012,314993788.31
ssc,2013,319960454.98
ssc,2014,319997744.98
ssc,2015,-983167.86
ssc,2016,3746984.27
ssc,2017,9249811.42
ssc,2018,8886393.02
ssc,2019,5359429.36
sshrc,2017,12430.00
sshrc,2018,24860.00
sshrc,2019,12430.00
stats,2010,133166.70
stats,2011,51415.00
tbs,2010,499792.00
tbs,2011,1230432.70
tbs,2012,962147.48
tbs,2013,1268516.23
tbs,2014,742268.75
tbs,2015,2598674.00
tbs,2016,8814.00
tc,2011,15255.00
tc,2012,506980.78
tc,2013,932603.75
tc,2014,932603.75
vac,2012,3525900.00
vac,2013,3525900.00
