owner_acronym,total_entries,total_contracts,total_amendments
dnd,129,118,11
nrc,113,107,6
phac,20,19,1
hc,15,15,0
agr,15,14,1
dfo,14,10,4
pspc,12,9,3
rcmp,12,12,0
csc,4,4,0
isc,3,3,0
ec,2,2,0
tsb,1,1,0
cfia,1,1,0
gac,1,1,0
ic,1,1,0
nrcan,1,1,0
tc,1,1,0
