owner_acronym,total_entries,total_contracts,total_amendments
pspc,54,51,3
ircc,27,26,1
dfo,26,11,15
pc,17,17,0
ic,9,9,0
rcmp,8,8,0
pch,4,4,0
elections,2,2,0
tc,1,1,0
dnd,1,1,0
ec,1,1,0
hc,1,1,0
phac,1,1,0
ppsc,1,1,0
tbs,1,1,0
agr,1,1,0
