owner_acronym,effective_year,sum_yearly_value
dnd,2013,179438.67
dnd,2014,529547.67
dnd,2015,17000357.33
dnd,2016,17236861.67
dnd,2017,17236861.67
dnd,2018,180355437.90
dnd,2019,18732555.05
pc,2019,198690.86
