owner_acronym,sum_effective_value
pspc,153438000.44
dnd,83176582.17
pc,39520292.82
rcmp,11806535.97
nrc,9964677.96
dfo,7514663.47
gac,6630461.71
tc,3467916.55
ec,3306728.92
inac,3293365.69
nrcan,2284618.97
phac,1833901.26
cfia,755431.59
ircc,725680.35
hc,612444.77
agr,584970.71
tbs,398121.00
ps,307117.05
ic,303897.00
csc,221907.26
acoa,153499.06
iaac,149397.25
stats,97516.00
cbsa,82978.16
csa,68212.80
cnsc,62373.74
cer,60685.80
opc,14989.45
