owner_acronym,total_entries,total_contracts,total_amendments
pspc,2181,1566,615
dnd,719,647,72
pc,356,185,171
dfo,292,218,74
nrc,200,163,37
rcmp,112,81,31
nrcan,81,79,2
ec,66,60,6
tc,48,40,8
inac,36,30,6
cfia,19,15,4
agr,19,14,5
hc,17,15,2
phac,15,14,1
gac,14,14,0
csc,12,11,1
ircc,10,3,7
ic,8,7,1
iaac,6,5,1
cnsc,4,4,0
cbsa,3,2,1
csa,3,3,0
acoa,3,2,1
tbs,2,2,0
stats,2,2,0
cer,2,2,0
ps,1,1,0
opc,1,1,0
esdc,1,1,0
just,1,1,0
