owner_acronym,sum_effective_value
dnd,8520857392.42
rcmp,40762700.31
csc,17561638.97
tbs,12670243.98
dfo,2394290.95
ssc,2380285.82
tc,1320886.19
gac,943380.73
ic,651742.00
pco,516660.65
pspc,301755.34
cbsa,278873.51
ircc,249913.72
just,168193.81
inac,147981.61
ec,147842.21
ppsc,83908.22
esdc,73949.15
agr,70787.58
pch,55917.63
nrcan,48773.87
csa,29975.85
cra,14170.29
