owner_acronym,effective_year,sum_yearly_value
agr,2011,24645.39
agr,2012,24645.39
agr,2013,236520.39
agr,2014,473293.05
agr,2015,22072.67
agr,2016,49946.00
agr,2018,163701.51
agr,2019,265970.11
atssc,2018,15141.25
atssc,2019,15141.25
cbsa,2015,141837.60
cbsa,2016,1294844.20
cbsa,2017,1547916.05
cbsa,2018,1703654.87
cbsa,2019,976335.84
cc,2012,116578.00
ced,2010,61898.00
ced,2011,189000.01
ced,2012,189000.01
cfia,2012,357125.00
cfia,2014,-119893.00
cfia,2015,95756.20
cfia,2016,87676.70
cfia,2017,110354.39
cgc,2018,25956.00
cgc,2019,39134.34
cihr,2019,39211.00
cnsc,2010,53479.68
cnsc,2011,53479.68
cnsc,2012,9774.50
cnsc,2013,29436.50
cnsc,2016,8249.00
cnsc,2017,16611.00
cnsc,2018,16611.00
cra,2010,596401.25
cra,2013,112745.75
cra,2014,112745.75
cra,2017,67800.00
cra,2018,191901.12
cra,2019,36232.32
crtc,2018,8098.22
crtc,2019,14598.22
csa,2012,10500.00
csa,2013,10500.00
csc,2015,24860.00
csc,2016,338999.00
dfo,2011,126032.82
dfo,2012,116875.00
dfo,2013,202658.28
dfo,2014,93286.70
dfo,2017,49112.62
dnd,2010,1098080.00
dnd,2011,14690.00
dnd,2013,241666.67
dnd,2014,7611815.07
dnd,2015,23325335.25
dnd,2016,22528727.35
dnd,2017,14004590.53
dnd,2018,8446197.01
dnd,2019,9369388.40
ec,2010,14782.00
ec,2017,86231.25
ec,2018,86231.25
elections,2015,237652.54
elections,2016,237652.54
elections,2017,237652.54
elections,2018,237652.54
elections,2019,237652.54
esdc,2010,9077784.97
esdc,2011,4746535.26
esdc,2012,1503146.75
esdc,2013,2920847.28
esdc,2014,2844566.97
esdc,2015,8057906.15
esdc,2016,14160686.67
esdc,2017,14117196.25
esdc,2018,16103797.12
esdc,2019,18362592.17
fin,2011,75681.75
gac,2010,150893.00
gac,2011,150893.00
gac,2012,228395.60
gac,2013,273034.55
gac,2014,299040.45
gac,2015,284052.01
gac,2016,3665530.17
gac,2017,3993147.36
gac,2018,3852834.05
gac,2019,4046621.63
hc,2012,278432.00
hc,2013,482284.00
hc,2014,1089249.38
hc,2015,606965.38
hc,2016,519418.30
hc,2017,662876.40
hc,2018,637818.40
ic,2010,300073.00
ic,2011,113333.50
ic,2012,536571.50
ic,2013,440340.00
ic,2014,382992.50
ic,2015,1073874.25
ic,2016,1177285.13
ic,2017,1603655.58
ic,2018,590287.62
ic,2019,811205.39
inac,2014,596431.84
inac,2015,282769.99
inac,2016,905042.74
inac,2017,1286276.85
inac,2018,834319.36
inac,2019,12335.39
infra,2012,343216.48
infra,2013,343216.48
infra,2014,390885.12
infra,2015,371466.48
infra,2016,33900.00
irb,2019,12495.01
ircc,2014,98649.00
ircc,2015,98649.00
ircc,2016,71545.60
ircc,2018,850823.28
ircc,2019,957602.73
isc,2016,515721.04
isc,2017,515721.04
isc,2018,515721.04
lac,2014,24860.00
nrc,2011,49720.00
nrc,2012,74831.00
nrc,2013,138142.50
nrc,2014,204812.50
nrc,2016,235153.57
nrc,2017,49348.51
nrc,2018,719752.94
nrc,2019,700048.97
nrcan,2012,33252.83
nrcan,2013,67438.00
nrcan,2014,353476.27
nrcan,2015,547387.90
nrcan,2016,547387.90
nrcan,2017,146808.09
nrcan,2018,403268.00
nrcan,2019,114469.00
nserc,2019,51930.57
oag,2016,55071.16
oag,2017,221122.98
oag,2018,221706.57
oag,2019,195646.78
osfi,2017,47036.26
osfi,2018,201127.74
osfi,2019,89261.80
pc,2014,25280.13
pch,2017,97217.67
pco,2014,61020.00
pco,2015,61020.00
pco,2018,487591.05
pco,2019,203527.13
phac,2012,139216.00
phac,2013,241142.00
phac,2014,367777.33
phac,2015,1194241.25
phac,2016,1465881.55
phac,2017,398275.63
ppsc,2011,20346.78
ppsc,2012,30946.18
ps,2016,15707.00
psc,2015,133658.00
psc,2018,24577.50
psic,2017,24973.00
pspc,2010,4525868.42
pspc,2011,10508765.26
pspc,2012,2729935.93
pspc,2013,2111558.53
pspc,2014,4046571.96
pspc,2015,4049182.56
pspc,2016,5622135.47
pspc,2017,6212763.03
pspc,2018,6939584.22
pspc,2019,10891635.37
rcmp,2011,1298384.68
rcmp,2012,248984.96
rcmp,2013,613957.68
rcmp,2014,613957.68
rcmp,2015,101750.22
rcmp,2016,101750.22
rcmp,2017,141388.11
rcmp,2018,141388.11
rcmp,2019,2539626.03
ssc,2012,498798.11
ssc,2013,13419238.98
ssc,2014,13333917.27
ssc,2015,14513300.50
ssc,2016,17312650.69
ssc,2017,14931006.02
ssc,2018,18288998.55
ssc,2019,16814956.51
stats,2013,349735.00
stats,2014,349735.00
stats,2015,61585.00
stats,2017,145487.50
stats,2018,145487.50
tbs,2010,153345.00
tbs,2011,153345.00
tbs,2012,352666.87
tbs,2013,447976.26
tbs,2014,447976.26
tbs,2015,470576.26
tbs,2016,405849.84
tbs,2017,405849.84
tbs,2018,131993.40
tbs,2019,156706.03
tc,2011,263732.14
tc,2012,335590.82
tc,2013,320006.68
tc,2014,2329709.70
tc,2015,2221286.20
tc,2016,2049695.70
tc,2018,50129.63
tc,2019,50129.63
vac,2015,228013.17
vac,2016,228013.17
wd,2018,83271.30
wd,2019,20653.50
