owner_acronym,source_year,total_entries,total_contracts,total_amendments
rcmp,2019,25,22,3
ssc,2011,1,1,0
ssc,2012,68,36,32
ssc,2013,72,61,11
ssc,2014,38,14,24
ssc,2015,21,12,9
ssc,2016,68,49,19
ssc,2017,74,53,21
ssc,2018,56,26,30
ssc,2019,55,42,13
stats,2010,9,9,0
stats,2011,10,9,1
stats,2012,4,4,0
stats,2013,2,2,0
stats,2014,1,1,0
stats,2015,5,5,0
stats,2016,2,2,0
stats,2017,3,3,0
stats,2019,1,1,0
tbs,2010,10,6,4
tbs,2011,5,3,2
tbs,2012,3,2,1
tbs,2013,5,4,1
tbs,2014,3,2,1
tbs,2015,5,5,0
tbs,2018,1,1,0
tbs,2019,2,1,1
tc,2011,1,1,0
tc,2014,1,0,1
vac,2010,2,1,1
vac,2011,3,3,0
vac,2012,2,2,0
vac,2013,2,2,0
vac,2014,1,1,0
vac,2015,9,8,1
vac,2017,1,1,0
vac,2018,3,2,1
vac,2019,3,3,0
