owner_acronym,effective_year,sum_yearly_value
csc,2014,12269.75
csc,2015,105506.75
csc,2016,208096.45
csc,2017,68292.71
csc,2018,4732934.40
csc,2019,5595173.40
gac,2012,13746.45
hc,2011,20286.80
hc,2016,20340.00
hc,2017,5391.00
hc,2018,30214.52
hc,2019,45000.70
phac,2011,40573.60
phac,2012,10972.50
phac,2013,34492.48
phac,2016,20340.00
pspc,2010,4320182.70
pspc,2011,9285192.11
pspc,2012,9807629.53
pspc,2013,16019317.12
pspc,2014,28243984.90
pspc,2015,17067287.90
pspc,2016,12224667.78
pspc,2017,12224667.78
pspc,2018,12224667.78
