owner_acronym,effective_year,sum_yearly_value
dnd,2010,40734177.50
dnd,2011,5781894.17
dnd,2012,2060898.50
dnd,2013,4243076.28
dnd,2014,4064338.01
dnd,2015,5623983.54
dnd,2016,6785240.59
dnd,2017,69324017.62
dnd,2018,28056262.39
dnd,2019,13919153.70
ec,2017,250172.84
ec,2018,250172.84
ec,2019,250172.84
nrc,2017,11404.14
rcmp,2010,485196.37
rcmp,2011,3098185.58
rcmp,2012,3645118.50
rcmp,2013,4747557.45
rcmp,2014,4159040.68
rcmp,2015,3086029.96
rcmp,2016,5343949.98
rcmp,2017,1552343.90
rcmp,2018,8515136.95
rcmp,2019,3360265.75
ssc,2014,2142291.67
ssc,2015,2142291.67
ssc,2016,14996610.43
ssc,2017,14996610.43
