owner_acronym,sum_effective_value
esdc,32830929.85
agr,18630416.92
pspc,17136122.84
tbs,16064040.43
hc,12364913.40
rcmp,8389425.32
phac,8314517.41
gac,7488541.69
ec,4052392.74
just,2655611.06
cbsa,2299092.50
ic,972265.18
ircc,827268.32
dnd,798279.46
nrc,679757.54
pptc,509236.94
pch,257261.54
ssc,201705.00
nserc,144075.00
nrcan,61436.64
ppsc,24860.00
crtc,24756.37
cnsc,23459.08
