owner_acronym,effective_year,sum_yearly_value
csa,2010,60490007.55
csa,2011,46349249.63
csa,2012,48010598.56
csa,2013,168021912.26
csa,2014,173752410.35
csa,2015,162219291.54
csa,2016,134732035.16
csa,2017,-485217864.96
csa,2018,-8443157.21
csa,2019,117684487.71
dfo,2011,31488.00
dfo,2013,15083.53
dfo,2014,78000.00
dfo,2015,40015.60
dfo,2016,20650.00
dfo,2017,158354.67
dfo,2018,242521.09
dfo,2019,14090.91
dnd,2010,-13603061.99
dnd,2011,-53889276.61
dnd,2012,47692989.87
dnd,2013,85165751.09
dnd,2014,5212861.12
dnd,2015,-13674362.82
dnd,2016,35218305.39
dnd,2017,14564313.50
dnd,2018,21585341.74
dnd,2019,21685827.00
ec,2012,144847.73
ec,2013,129158.20
ec,2014,101587.26
ec,2015,89012.27
ec,2017,26250.00
ec,2018,26250.00
ec,2019,16800.00
gac,2016,22035.00
gac,2018,68647.50
gac,2019,114412.50
ic,2011,123236.00
ic,2012,25000.00
inac,2018,112050.17
nrc,2012,147794.00
nrc,2014,63000.00
nrc,2015,-540084.33
nrc,2016,319262.67
nrc,2017,419432.81
nrc,2018,1805977.59
nrc,2019,2315278.54
nrcan,2010,591110.89
nrcan,2011,591110.89
nrcan,2012,2895560.60
nrcan,2013,2145514.52
nrcan,2014,1946636.65
nrcan,2015,569363.46
nrcan,2016,1262113.60
nrcan,2017,1475612.60
nrcan,2018,516605.08
nrcan,2019,1524662.24
pc,2010,27925.60
pc,2014,13568.45
pc,2015,10822.09
pc,2017,90957.43
pc,2018,63187.83
pspc,2011,589297.72
pspc,2012,699198.06
pspc,2014,14585.64
rcmp,2010,2196626.25
stats,2016,83055.00
stats,2019,92920.28
