owner_acronym,source_year,total_entries,total_contracts,total_amendments
nrcan,2019,5,4,1
nserc,2019,2,1,1
oag,2019,1,1,0
ocl,2019,2,2,0
oic,2017,1,1,0
opc,2018,9,6,3
opc,2019,4,0,4
osfi,2016,1,1,0
osfi,2018,2,1,1
osgg,2018,1,1,0
osgg,2019,2,0,2
pc,2015,1,1,0
pch,2010,1,1,0
pch,2011,2,1,1
pch,2012,2,2,0
pch,2014,1,1,0
pch,2015,2,2,0
pco,2012,1,1,0
phac,2010,1,1,0
phac,2011,1,1,0
phac,2012,8,6,2
phac,2013,12,11,1
phac,2014,14,12,2
phac,2015,15,9,6
phac,2016,17,12,5
phac,2017,3,1,2
phac,2018,2,0,2
phac,2019,1,1,0
pmprb,2018,1,1,0
ppsc,2013,1,1,0
pptc,2010,2,1,1
ps,2010,1,1,0
ps,2011,1,1,0
ps,2015,1,1,0
ps,2016,1,1,0
ps,2018,4,2,2
ps,2019,1,1,0
psc,2011,1,1,0
psc,2014,2,1,1
psc,2019,1,1,0
pspc,2010,55,31,24
pspc,2011,37,23,14
pspc,2012,31,20,11
pspc,2013,20,16,4
pspc,2014,10,9,1
pspc,2015,11,9,2
pspc,2016,23,12,11
pspc,2017,12,6,6
pspc,2018,14,6,8
pspc,2019,15,6,9
ssc,2012,7,4,3
ssc,2013,7,5,2
ssc,2014,8,3,5
ssc,2015,1,0,1
ssc,2016,5,3,2
ssc,2017,3,2,1
ssc,2018,12,3,9
ssc,2019,4,1,3
stats,2012,3,3,0
stats,2013,4,4,0
stats,2014,2,2,0
stats,2016,1,1,0
stats,2018,1,1,0
stats,2019,2,2,0
swc,2018,2,2,0
tbs,2010,2,1,1
tbs,2011,3,1,2
tbs,2012,2,2,0
tbs,2013,5,2,3
tbs,2014,3,2,1
tbs,2015,2,2,0
tbs,2016,2,2,0
tbs,2017,2,2,0
tbs,2018,3,3,0
tbs,2019,2,1,1
tc,2011,3,3,0
tc,2012,4,2,2
tc,2013,5,2,3
tc,2015,2,1,1
tc,2016,1,1,0
tc,2017,2,2,0
