owner_acronym,source_year,total_entries,total_contracts,total_amendments
cbsa,2015,2,2,0
cbsa,2016,2,0,2
cbsa,2018,2,2,0
dnd,2010,1,1,0
dnd,2011,1,1,0
dnd,2014,2,2,0
esdc,2010,1,1,0
esdc,2012,1,1,0
esdc,2013,1,1,0
gac,2011,2,1,1
gac,2012,23,16,7
gac,2013,12,7,5
gac,2014,20,10,10
gac,2015,29,13,16
gac,2016,25,12,13
gac,2017,24,8,16
gac,2018,35,11,24
ircc,2010,2,2,0
ircc,2011,2,1,1
ircc,2012,1,1,0
just,2015,1,1,0
just,2017,1,1,0
pc,2010,3,1,2
pc,2011,3,2,1
pc,2012,2,1,1
pc,2013,5,2,3
pc,2014,1,0,1
