owner_acronym,total_entries,total_contracts,total_amendments
phac,149,97,52
hc,140,85,55
pspc,131,90,41
csc,66,53,13
dfo,36,27,9
ec,28,15,13
nrc,17,4,13
esdc,15,13,2
cer,14,5,9
inac,12,7,5
cra,10,8,2
stats,10,10,0
pch,9,7,2
cihr,8,6,2
cas,7,5,2
cfia,7,3,4
iaac,7,4,3
nrcan,6,6,0
tc,6,3,3
ic,5,5,0
crtc,5,4,1
tbs,4,1,3
fja,4,2,2
wd,3,2,1
dnd,3,3,0
gac,3,3,0
tsb,3,1,2
opc,2,2,0
ced,2,2,0
just,1,0,1
isc,1,1,0
cbsa,1,1,0
atssc,1,1,0
wage,1,1,0
pco,1,1,0
osfi,1,1,0
ps,1,1,0
