owner_acronym,sum_effective_value
ssc,41661751.76
dnd,39219684.34
pspc,4882863.35
rcmp,3128485.79
cbsa,3113007.90
stats,2985241.13
ircc,2332644.28
cra,1937343.39
esdc,1392850.24
tbs,930318.46
csc,772846.03
dfo,516464.99
phac,496751.17
agr,402767.83
cas,279853.00
lac,250836.63
ic,221882.47
ps,135701.71
ced,124024.25
pco,112425.46
vac,99443.08
nfb,73172.60
nrcan,65982.96
csps,56050.74
inac,25822.13
isc,9312.98
chrc,5485.02
