gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
ALTIS HUMAN RESOURCES,2018,2,2,0
ALTIS HUMAN RESOURCES,2019,12,12,0
BELL CANADA,2019,3,3,0
BROOKFIELD ASSET MANAGEMENT,2019,2,2,0
CBCI TELECOM,2019,6,6,0
CBCI TELECOMCOM,2018,5,5,0
CORCAN,2019,4,4,0
EXCEL HUMAN RESOURCES,2018,6,5,1
EXCEL HUMAN RESOURCES,2019,4,4,0
GRAND AND TOY,2019,4,4,0
QMR,2018,1,1,0
QMR,2019,4,4,0
SOFTCHOICE,2018,1,1,0
SOFTCHOICE,2019,2,2,0
