owner_acronym,effective_year,sum_yearly_value
atssc,2017,24998.99
cbsa,2013,427772.50
cbsa,2014,830571.50
cbsa,2015,1005769.20
cbsa,2016,6282108.99
cbsa,2017,507938.32
cbsa,2018,844039.73
cbsa,2019,1357115.72
cfia,2012,53331.00
cfia,2013,28430.80
cfia,2015,133509.51
cfia,2016,218859.82
cfia,2017,182360.82
cfia,2018,271856.82
cfia,2019,331520.82
cihr,2016,264302.25
cihr,2017,2062381.41
cihr,2018,331003.13
cihr,2019,331003.13
cnsc,2010,162858.02
cnsc,2011,187335.92
cnsc,2012,127106.47
cnsc,2013,30317.45
cnsc,2014,93304.10
cnsc,2015,452691.56
cnsc,2016,285657.70
cnsc,2017,126305.22
cnsc,2018,40397.50
crtc,2017,19404.00
crtc,2018,19404.00
csc,2015,1030560.00
cta,2016,23205.00
dfo,2010,295900.00
dfo,2011,217912.50
dfo,2012,131381.25
dfo,2013,268650.00
dfo,2014,505575.00
dfo,2015,425246.50
dfo,2016,513445.05
dfo,2017,345780.00
dfo,2018,576713.27
dfo,2019,1592234.46
dnd,2010,98815.56
dnd,2011,1945687.56
dnd,2012,984011.06
dnd,2013,1811002.50
dnd,2014,-814590.14
dnd,2015,5171582.09
dnd,2016,4972188.85
dnd,2017,3911692.68
dnd,2018,606824.08
dnd,2019,849908.58
ec,2010,101000.00
ec,2011,182250.00
ec,2012,100575.00
ec,2015,139664.63
ec,2016,336444.85
ec,2017,276652.27
elections,2018,752955.87
elections,2019,752955.87
esdc,2010,77781.38
esdc,2011,111958.88
esdc,2012,34177.50
esdc,2014,10332.81
esdc,2015,212628.69
esdc,2016,244432.69
esdc,2017,724952.46
esdc,2018,950617.99
esdc,2019,676965.82
gac,2010,99143.76
gac,2011,129525.01
gac,2012,437568.09
gac,2013,1163780.29
gac,2014,1419678.32
gac,2015,1467095.76
gac,2016,1196519.45
gac,2017,927109.03
gac,2018,982197.32
gac,2019,1081944.68
hc,2013,262996.21
hc,2014,81360.00
hc,2017,57600.00
hc,2018,57600.00
ic,2010,307518.67
ic,2011,885330.58
ic,2012,1213226.75
ic,2013,1879121.08
ic,2014,1976186.42
ic,2015,2502291.50
ic,2016,2439923.29
ic,2017,2876693.05
ic,2018,2537487.75
ic,2019,4251292.02
ircc,2010,3059203.30
ircc,2011,4666567.59
ircc,2012,4613526.32
ircc,2013,3908122.95
ircc,2014,3461986.58
ircc,2015,2401659.55
ircc,2016,3474887.99
ircc,2017,7072362.05
ircc,2018,11210261.25
ircc,2019,16155485.65
just,2017,12499.76
just,2018,12499.76
nrc,2011,27159.00
nrc,2012,27159.00
nrc,2013,222854.00
nrc,2014,531501.17
nrc,2015,2614757.22
nrc,2016,651425.76
nrc,2017,3801628.43
nrc,2018,398134.74
nrc,2019,170045.93
nrcan,2013,781527.66
nrcan,2014,69918.75
nrcan,2015,69918.75
nserc,2018,24565.07
nserc,2019,18833.32
pc,2013,349341.97
pc,2014,278150.08
pc,2015,567950.08
pc,2016,626402.09
pc,2017,939957.12
pc,2018,273700.00
pc,2019,163415.01
pch,2010,48510.00
pco,2011,98569.90
pco,2012,98569.90
pco,2013,838053.20
pco,2014,773013.80
pco,2015,704038.60
pco,2016,1146043.49
pco,2017,3618982.59
pco,2018,4161910.79
pco,2019,720272.14
phac,2011,24577.50
phac,2012,33052.50
phac,2013,151781.61
phac,2014,122040.00
phac,2015,81360.00
ppsc,2019,11927.77
pptc,2010,11497.50
pptc,2011,11497.50
pptc,2012,11812.50
pptc,2013,97207.04
pptc,2014,71140.79
psc,2013,282471.00
psc,2014,282471.00
psc,2015,282471.00
psc,2018,10869.50
psc,2019,10869.50
pspc,2010,460331.38
pspc,2011,609696.10
pspc,2012,258684.90
pspc,2013,497288.90
pspc,2014,236296.26
pspc,2015,78796.26
pspc,2016,75667.66
rcmp,2010,1495043.46
rcmp,2011,2017713.64
rcmp,2012,3288864.34
rcmp,2013,5472300.16
rcmp,2014,1753156.92
rcmp,2015,7356119.88
rcmp,2016,12959727.98
rcmp,2017,6425249.25
rcmp,2018,3184351.07
rcmp,2019,2608226.64
ssc,2012,530334.15
ssc,2013,2160738.20
ssc,2014,1093004.41
ssc,2015,740242.51
ssc,2016,485486.77
ssc,2017,315184.97
ssc,2019,11927.77
stats,2014,70173.00
tbs,2011,89496.00
tbs,2012,89496.00
tbs,2017,12499.90
tbs,2018,12499.90
tc,2010,4527180.40
tc,2011,4223436.40
tc,2012,4129967.32
tc,2013,2721022.92
tc,2014,3601066.92
tc,2015,4640848.17
tc,2016,1396786.67
tc,2017,2731917.46
tc,2018,1774968.14
tc,2019,1819627.02
vac,2017,24999.85
vac,2018,24999.86
