owner_acronym,total_entries,total_contracts,total_amendments
esdc,289,143,146
dnd,139,107,32
dfo,58,39,19
csa,30,18,12
ircc,21,11,10
ec,18,17,1
gac,14,8,6
phac,13,7,6
cnsc,13,7,6
hc,13,7,6
pch,12,4,8
nrcan,10,3,7
elections,10,4,6
nrc,9,2,7
pspc,8,6,2
ced,5,2,3
ic,5,4,1
cfia,4,3,1
tbs,4,2,2
rcmp,3,2,1
cihr,3,1,2
just,3,2,1
fin,3,1,2
ocol,2,2,0
pc,1,0,1
fcac,1,1,0
pbc,1,1,0
fintrac,1,1,0
csc,1,1,0
