owner_acronym,sum_effective_value
ssc,71581608.14
dnd,21625191.87
rcmp,6024753.48
stats,4843357.03
pspc,2625855.27
osfi,2195049.77
tc,2111573.96
agr,773919.56
crtc,753318.56
nserc,744219.79
nrcan,725015.47
just,709930.44
cra,624517.48
hc,492017.60
ic,441860.44
dfo,400980.69
ec,337401.24
fcac,180432.61
nrc,122449.36
pc,110783.07
gac,64764.05
nfb,49639.60
tbs,47597.70
atssc,37995.31
cfia,28720.08
cbsa,27939.43
inac,23871.33
fin,18456.06
irb,13722.68
