owner_acronym,effective_year,sum_yearly_value
pch,2010,104895.58
pch,2011,315669.18
pch,2012,441355.98
pch,2013,346860.20
pch,2014,116277.82
pch,2015,17356.80
pch,2016,468227.00
pch,2017,1970400.53
pch,2018,1226255.42
pch,2019,1046781.10
pco,2010,153516.12
pco,2011,141881.62
pco,2012,946474.06
pco,2013,1440621.08
pco,2014,1244106.99
pco,2015,1715853.38
pco,2016,2126059.28
pco,2017,2759494.60
pco,2018,3440766.38
pco,2019,3573548.69
phac,2010,17050.01
phac,2011,517747.41
phac,2012,2000187.52
phac,2013,2059053.70
phac,2014,3160449.36
phac,2015,3980943.51
phac,2016,2737789.43
phac,2017,1409650.95
phac,2019,5607.06
ppsc,2010,497576.41
ppsc,2011,403369.91
ppsc,2012,494165.31
ppsc,2013,648154.52
ppsc,2014,691707.77
ppsc,2015,736958.36
ppsc,2016,665079.78
ppsc,2017,558248.30
ppsc,2018,1237135.63
ppsc,2019,1360038.54
pptc,2010,1801530.76
pptc,2011,3616097.40
pptc,2012,5521980.41
pptc,2013,6569903.10
pptc,2014,3982655.79
pptc,2015,628203.48
ps,2010,542290.62
ps,2011,775920.12
ps,2012,600243.26
ps,2013,229925.12
ps,2014,97188.22
ps,2015,49536.97
ps,2016,75374.04
ps,2017,102756.41
ps,2018,106556.07
ps,2019,54098.51
psc,2011,17465.00
psc,2015,24018.00
psc,2019,5446.04
pspc,2010,12908460.95
pspc,2011,12919332.35
pspc,2012,18321736.63
pspc,2013,22628628.79
pspc,2014,21387956.45
pspc,2015,24320205.69
pspc,2016,21737028.15
pspc,2017,20082561.19
pspc,2018,20063948.96
pspc,2019,27714299.99
rcmp,2010,30604874.95
rcmp,2011,20827482.17
rcmp,2012,12172735.17
rcmp,2013,19127670.85
rcmp,2014,22632443.25
rcmp,2015,24986330.99
rcmp,2016,25306082.65
rcmp,2017,58853195.87
rcmp,2018,87229912.45
rcmp,2019,58902307.06
ssc,2012,60663.82
ssc,2013,1947845.23
ssc,2014,2353741.12
ssc,2015,1060100.26
ssc,2016,1844689.77
ssc,2017,2146957.11
ssc,2018,3350158.88
ssc,2019,3658508.40
stats,2010,2836609.82
stats,2011,5133713.50
stats,2012,3219099.91
stats,2013,854918.86
stats,2014,2339614.99
stats,2015,2326857.94
stats,2016,1914260.05
stats,2017,1814626.59
stats,2018,1038295.69
stats,2019,2043637.85
tbs,2010,2248665.00
tbs,2011,1166050.75
tbs,2017,102904.38
tbs,2018,432165.48
tbs,2019,347688.80
tc,2010,260981.28
tc,2011,976963.46
tc,2012,2339165.06
tc,2013,3002133.69
tc,2014,3414231.06
tc,2015,5220476.55
tc,2016,4826497.07
tc,2017,3347309.20
tc,2018,3494110.47
tc,2019,3387777.42
vac,2011,1624285.82
vac,2012,2115740.98
vac,2013,2508673.70
vac,2014,1146310.06
vac,2015,846234.08
vac,2016,856830.95
vac,2017,1013792.55
vac,2018,1096499.12
vac,2019,1006511.96
vrab,2011,8392.50
vrab,2012,26307.00
vrab,2013,30183.50
vrab,2014,12269.00
vrab,2015,13968.50
vrab,2016,13968.50
vrab,2018,5103.01
vrab,2019,11873.98
