owner_acronym,effective_year,sum_yearly_value
agr,2013,107800.00
agr,2014,107800.00
agr,2015,1096550.00
agr,2016,1317322.84
agr,2017,1354624.13
agr,2018,516816.80
agr,2019,473187.50
cbsa,2016,153499.20
cbsa,2017,153499.20
cnsc,2010,60884.25
cnsc,2011,142733.13
cnsc,2012,142733.13
cra,2014,67777.40
csc,2015,523924.00
csc,2016,11626886.00
dfo,2010,259106.67
dfo,2011,96483.33
dfo,2012,484125.00
dfo,2013,52392.50
dfo,2014,897165.08
dfo,2015,430427.78
dfo,2016,288950.00
dnd,2010,7622575.51
dnd,2011,11599790.08
dnd,2012,13584124.78
dnd,2013,4142506.62
dnd,2014,5842342.17
dnd,2015,8086519.17
dnd,2016,7306832.00
dnd,2017,5347555.50
dnd,2018,6122928.74
dnd,2019,14952266.88
ec,2010,345250.00
ec,2011,558688.40
elections,2015,595472.78
elections,2016,931694.29
elections,2017,2276614.66
elections,2018,2246858.83
elections,2019,783738.71
esdc,2010,506791.25
esdc,2011,767891.25
esdc,2012,1282774.31
esdc,2013,1151893.44
esdc,2014,987946.81
esdc,2015,918021.85
esdc,2016,1075373.58
esdc,2017,1311863.95
esdc,2018,1149644.65
esdc,2019,915016.02
fcac,2012,900000.00
fcac,2013,900000.00
fcac,2014,900000.00
fcac,2015,900000.00
fcac,2016,400000.00
fcac,2018,-97497.74
fcac,2019,-47442.27
fintrac,2019,62150.00
fja,2011,24853.22
fja,2013,48025.00
fja,2015,46706.67
fja,2016,247846.67
fja,2017,422064.42
fja,2018,244871.00
gac,2010,536492.71
gac,2011,343604.44
gac,2012,1778893.97
gac,2013,1730508.19
gac,2014,1387230.29
gac,2015,1718325.95
gac,2016,577853.76
gac,2017,2199798.29
gac,2018,1716146.99
gac,2019,3305798.26
hc,2011,602892.67
hc,2012,110212.67
hc,2013,353388.67
hc,2014,2070835.58
hc,2015,3197271.56
hc,2016,1419331.98
hc,2017,1323614.20
iaac,2010,124500.00
iaac,2011,124500.00
ic,2010,993796.00
ic,2011,1786971.17
ic,2012,1406885.39
ic,2013,1168329.14
ic,2014,1745738.51
ic,2015,1552039.17
ic,2016,1633236.42
ic,2017,2082212.12
ic,2018,2806570.37
ic,2019,3217117.72
inac,2013,2111913.98
inac,2014,2705468.86
inac,2015,53333.33
inac,2016,318434.08
inac,2017,696601.91
inac,2018,851728.20
inac,2019,769849.04
infra,2012,52718.74
infra,2013,52718.74
infra,2015,169500.00
infra,2016,141394.08
infra,2017,2291377.28
infra,2018,2206483.20
infra,2019,2218981.00
irb,2019,51909.38
ircc,2011,49423.50
ircc,2012,300448.50
ircc,2013,1630875.55
ircc,2014,3056723.85
ircc,2015,5188221.42
ircc,2016,3677462.65
ircc,2017,1871150.47
ircc,2018,3187862.14
ircc,2019,2599074.47
isc,2017,158631.01
isc,2018,158631.01
isc,2019,158631.01
just,2010,1599626.25
just,2011,679179.72
just,2012,420890.54
just,2019,26385.50
lac,2013,151665.83
lac,2014,226444.41
lac,2015,226444.41
lac,2016,226444.41
mgerc,2016,36160.00
mgerc,2017,12430.00
nrc,2012,25408.00
nrc,2013,25408.00
nrcan,2011,195348.75
nrcan,2012,19775.00
nrcan,2019,1000000.00
nserc,2017,24747.00
oic,2017,9999.38
oic,2018,30323.56
oic,2019,20324.18
pbc,2011,44070.00
pch,2011,71295.00
pch,2012,103425.53
pch,2013,185181.61
pch,2015,36725.00
pco,2011,119909.72
pco,2019,11627.70
phac,2011,60492.67
phac,2012,122416.67
phac,2013,267960.67
phac,2014,207388.90
phac,2015,1431456.88
phac,2016,1419331.98
phac,2017,1323614.20
pptc,2011,76881.00
pptc,2012,131796.00
ps,2010,2544543.42
ps,2011,1127057.59
ps,2012,312409.84
ps,2013,21187.50
psc,2010,96232.00
psc,2016,399998.00
pspc,2010,313838.00
pspc,2011,1361227.39
pspc,2012,1390953.19
pspc,2014,141750.00
pspc,2015,512785.50
pspc,2016,371035.50
rcmp,2012,129286.13
rcmp,2013,129286.13
rcmp,2017,190234.78
rcmp,2018,626571.14
rcmp,2019,660490.80
ssc,2012,112096.00
ssc,2013,916864.98
ssc,2014,444030.11
ssc,2015,233112.31
ssc,2017,965754.50
ssc,2018,2146015.77
ssc,2019,2108879.00
stats,2010,1251362.23
stats,2011,842798.69
stats,2012,758614.64
stats,2013,452592.87
stats,2014,458674.53
stats,2015,458674.53
stats,2017,497482.50
stats,2018,272895.00
tbs,2010,789269.17
tbs,2011,685056.67
tbs,2012,718922.77
tbs,2015,24860.00
tbs,2018,33617.50
tc,2011,28955.09
tc,2012,633291.75
tc,2013,520692.70
tc,2014,1044499.40
tc,2015,2607666.07
tc,2016,1268293.17
tc,2017,1268293.17
tc,2018,1496261.25
tc,2019,2188849.19
vac,2012,65923.99
vac,2013,65923.99
