owner_acronym,sum_effective_value
cra,103231618.24
rcmp,10068980.79
esdc,3288048.24
ic,1045720.33
tc,621275.50
vac,148520.70
psc,89664.00
dnd,71393.40
cfia,40104.00
nrcan,24579.76
