owner_acronym,effective_year,sum_yearly_value
agr,2013,100400.44
agr,2014,124225.50
agr,2015,240571.45
agr,2016,1138949.70
agr,2017,168974.93
agr,2019,56191.80
cnsc,2015,24860.00
csc,2016,15405.67
csc,2017,15405.67
csc,2018,15405.67
dfo,2010,387914.09
dfo,2011,558609.53
dfo,2012,516295.61
dfo,2013,190278.32
dfo,2014,210360.00
dfo,2015,439217.99
dfo,2016,569003.21
dfo,2017,483350.06
dfo,2018,714411.65
dfo,2019,787041.20
dnd,2010,339197.33
dnd,2011,476713.92
dnd,2012,915598.85
dnd,2013,786203.85
dnd,2014,681628.92
dnd,2015,1216366.22
dnd,2016,1745952.38
dnd,2017,683805.50
dnd,2018,942859.13
dnd,2019,1100823.43
ec,2010,170494.00
ec,2011,51457.00
ec,2012,64600.00
ec,2013,26095.40
ec,2014,51606.00
ec,2015,584408.42
ec,2016,427408.42
ec,2018,14238.00
ec,2019,54240.00
gac,2010,65300.00
gac,2011,245300.00
gac,2012,85885.20
gac,2013,85885.20
gac,2015,387158.12
gac,2016,201732.12
gac,2017,310703.46
gac,2018,323646.58
gac,2019,1088815.93
hc,2010,46678.85
hc,2011,124860.39
hc,2012,22176.00
hc,2013,24984.30
hc,2014,58465.15
hc,2015,24967.35
hc,2016,12486.50
hc,2018,7487.39
hc,2019,7487.39
iaac,2013,47007.00
iaac,2014,29606.00
iaac,2019,46898.39
ic,2011,48590.00
ic,2012,86194.50
ic,2013,37604.50
inac,2013,45624.60
inac,2014,207727.80
inac,2015,8657.25
inac,2016,488419.16
inac,2017,488419.16
inac,2018,479761.91
inac,2019,479761.91
infra,2017,19068.75
infra,2018,37784.38
infra,2019,37784.38
nrc,2010,187660.50
nrc,2011,87638.00
nrc,2012,51738.00
nrc,2013,49022.00
nrc,2014,37259.00
nrc,2015,76144.00
nrc,2016,24875.00
nrc,2017,97401.79
nrc,2018,29154.00
nrc,2019,12430.00
nrcan,2012,42153.52
nrcan,2013,136389.38
nrcan,2014,345471.94
nrcan,2015,366042.01
nrcan,2016,282902.20
nrcan,2017,131382.81
nrcan,2018,85500.00
pc,2010,402465.18
pc,2011,444341.85
pc,2013,40635.00
pc,2014,407321.76
pc,2015,1015415.89
pc,2016,5443791.37
pc,2017,6484110.72
pc,2018,1855371.08
pc,2019,375224.05
phac,2010,66948.70
phac,2011,276582.24
phac,2012,171637.71
phac,2013,122565.45
phac,2014,49957.30
phac,2015,24967.35
phac,2016,12486.50
pspc,2010,3664874.20
pspc,2011,3610362.73
pspc,2012,3501872.78
pspc,2013,10335889.27
pspc,2014,10400430.93
pspc,2015,10957539.46
pspc,2016,21599211.11
pspc,2017,25280180.66
pspc,2018,23040321.16
pspc,2019,15337096.48
tc,2011,34564.95
tc,2012,385047.50
tc,2013,424334.97
tc,2014,25490.47
tc,2015,584107.74
tc,2016,534173.04
tc,2018,83070.56
tc,2019,260544.69
