owner_acronym,sum_effective_value
pspc,59876243.24
dnd,11639669.19
pc,11601123.56
gac,4370536.35
dfo,4266279.43
tc,2851483.63
inac,2119873.77
agr,1387106.57
hc,906493.76
phac,557939.81
ec,474328.67
nrc,363357.95
nrcan,213291.36
infra,144499.88
iaac,107313.89
cnsc,24860.00
