owner_acronym,total_entries,total_contracts,total_amendments
dnd,296,238,58
tc,26,25,1
nrc,18,18,0
csa,5,4,1
pco,4,3,1
ps,4,4,0
rcmp,4,4,0
dfo,4,4,0
pspc,3,3,0
ssc,2,2,0
tsb,1,1,0
ec,1,1,0
fin,1,1,0
gac,1,1,0
hc,1,1,0
pc,1,1,0
phac,1,1,0
cbsa,1,1,0
