owner_acronym,sum_effective_value
dnd,48519683.72
ssc,36687371.88
nrcan,4211889.17
rcmp,3533197.74
agr,2122524.21
esdc,1654961.73
stats,1241729.78
tc,1085167.12
ic,305087.77
ps,269537.25
pspc,244817.96
ircc,159646.40
osfi,126213.22
pc,83009.66
ec,58436.40
gac,53816.25
csa,39175.59
cnsc,33900.00
nrc,26426.00
phac,24408.00
hc,24408.00
nserc,22841.16
dfo,21514.35
elections,18748.54
