owner_acronym,total_entries,total_contracts,total_amendments
dnd,1186,1172,14
rcmp,60,60,0
dfo,21,17,4
nrc,8,8,0
tc,6,6,0
nrcan,4,4,0
esdc,1,1,0
csa,1,1,0
csc,1,1,0
csps,1,1,0
cbsa,1,1,0
stats,1,1,0
