owner_acronym,effective_year,sum_yearly_value
dnd,2010,6202340.10
dnd,2011,13036968.22
dnd,2012,16996899.46
dnd,2013,7960232.77
dnd,2014,6015034.89
dnd,2015,26364988.97
dnd,2016,15514678.42
dnd,2017,9646077.49
dnd,2018,7183948.16
dnd,2019,3452400.00
