owner_acronym,effective_year,sum_yearly_value
acoa,2013,11285.88
acoa,2014,11285.88
acoa,2016,27720.75
acoa,2017,45306.55
acoa,2018,51540.13
acoa,2019,49445.41
agr,2014,119405.89
agr,2015,15273.73
agr,2016,119035.03
agr,2017,206445.90
agr,2018,170875.30
agr,2019,220018.05
cannor,2019,37383.23
cbsa,2014,605961.26
cbsa,2015,88817.67
cbsa,2016,62764.78
cbsa,2018,1830501.34
cbsa,2019,3471715.44
cfia,2011,68995.71
cfia,2012,59201.00
cfia,2013,721955.17
cfia,2015,102854.76
cfia,2016,102854.76
cfia,2017,168980.31
cfia,2018,402777.19
cfia,2019,269980.32
cnsc,2011,24281.56
cnsc,2012,61480.71
cnsc,2013,37199.15
cra,2010,14157.89
cra,2011,78964.52
cra,2016,17736.91
cra,2017,17736.91
cra,2018,18843.30
cra,2019,18843.30
csc,2014,141637.00
csc,2015,146220.00
csc,2016,436542.79
csc,2017,1024027.95
csc,2018,1279359.60
csc,2019,661007.59
dfo,2010,476643.97
dfo,2011,484337.08
dfo,2012,12757.25
dfo,2014,67732.50
dfo,2015,207394.13
dfo,2016,1548121.26
dfo,2017,1964721.55
dfo,2018,640556.59
dfo,2019,578956.39
dnd,2010,2427170.00
dnd,2011,4348468.83
dnd,2012,10926197.35
dnd,2013,9194170.08
dnd,2014,1988206.00
dnd,2015,262854.90
dnd,2016,801283.35
dnd,2017,5807755.90
dnd,2018,6858101.14
dnd,2019,4878032.33
ec,2010,754354.95
ec,2011,417455.55
ec,2012,129546.00
ec,2013,511382.33
ec,2014,93294.18
ec,2015,279408.55
ec,2016,204733.79
ec,2017,213944.54
ec,2018,33829.09
ec,2019,20829.45
esdc,2010,29079.96
esdc,2014,17725.12
esdc,2015,17725.12
esdc,2016,19252.80
esdc,2017,19252.80
esdc,2018,14707.07
esdc,2019,14707.07
fin,2010,56631.54
gac,2013,102457.80
gac,2014,84594.45
gac,2016,121380.90
gac,2017,62061.40
gac,2018,92452.75
gac,2019,49858.25
hc,2010,79190.72
hc,2011,79190.72
hc,2012,136677.45
hc,2013,366954.62
hc,2014,38737.22
hc,2015,306843.00
hc,2016,306843.00
hc,2017,359025.79
hc,2018,374527.99
hc,2019,51090.90
ic,2010,117646.00
ic,2011,150012.50
ic,2012,43226.00
ic,2013,159104.00
ic,2014,142864.50
ic,2015,26082.00
ic,2016,42832.50
ic,2017,101331.38
ic,2018,198405.87
ic,2019,524111.46
inac,2015,63325.54
inac,2016,27719.60
inac,2017,27719.60
isc,2019,13938.00
nrc,2010,58763.00
nrc,2011,20992.00
nrc,2012,34229.00
nrc,2013,22853.00
nrc,2014,22853.00
nrc,2015,27883.00
nrc,2016,43697.78
nrc,2017,58248.93
nrc,2018,90140.72
nrc,2019,47706.57
nrcan,2015,100709.69
nrcan,2016,166566.52
nrcan,2017,129993.58
nrcan,2018,385005.77
nrcan,2019,208131.29
pc,2010,515181.69
pc,2011,1058347.89
pc,2012,1135474.61
pc,2013,625219.29
pc,2014,1202228.03
pc,2015,1457332.08
pc,2016,818502.36
pc,2017,843729.65
pc,2018,1161218.39
pc,2019,1064208.92
pch,2011,14831.25
pch,2018,52721.39
pco,2011,28315.77
phac,2011,22052.40
phac,2012,273354.90
phac,2013,177734.50
phac,2014,59824.53
phac,2015,353041.73
phac,2016,460956.93
phac,2017,154113.93
ps,2017,17186.29
ps,2018,17186.29
pspc,2010,105301.14
pspc,2011,50825.90
pspc,2012,35479.10
pspc,2013,198195.16
pspc,2014,145775.03
pspc,2015,31397.19
pspc,2016,46444.13
pspc,2018,22967.18
pspc,2019,22967.18
rcmp,2010,7399432.09
rcmp,2011,20803087.16
rcmp,2012,24547578.43
rcmp,2013,28411800.76
rcmp,2014,15951404.55
rcmp,2015,24399996.81
rcmp,2016,12193977.17
rcmp,2017,9087120.94
rcmp,2018,14018846.70
rcmp,2019,43138715.50
ssc,2018,593861.14
tc,2011,47537.25
tc,2012,99204.83
tc,2013,145652.61
tc,2014,69814.49
tc,2015,140020.44
tc,2016,25660.59
tc,2017,213251.80
tc,2018,552488.86
tc,2019,292500.72
