owner_acronym,total_entries,total_contracts,total_amendments
esdc,54,54,0
cfia,16,5,11
ircc,15,6,9
pspc,15,9,6
ic,8,4,4
dnd,7,6,1
rcmp,6,6,0
osfi,3,1,2
cbsa,2,2,0
phac,1,1,0
gac,1,1,0
ssc,1,1,0
tbs,1,1,0
tc,1,1,0
