owner_acronym,total_entries,total_contracts,total_amendments
nrc,276,263,13
gac,184,165,19
tc,86,84,2
dnd,74,41,33
pspc,59,50,9
csa,54,38,16
rcmp,37,33,4
csc,25,25,0
agr,23,21,2
ic,21,19,2
ec,20,14,6
nrcan,17,15,2
pc,15,15,0
cbsa,6,4,2
dfo,5,4,1
nbc,1,1,0
iaac,1,1,0
cfia,1,1,0
stats,1,1,0
fintrac,1,1,0
