owner_acronym,sum_effective_value
dnd,153667376.43
ssc,15847841.41
dfo,4894990.68
cra,1712910.50
stats,520026.00
ec,487626.00
just,364870.22
ircc,353691.97
tc,237910.20
cfia,174977.00
pspc,142168.36
cnsc,101587.00
vac,65565.39
cas,31111.60
