owner_acronym,sum_effective_value
pspc,82186950.16
dnd,10413415.21
dfo,1945748.37
nrc,1452795.00
tc,648258.40
pc,501903.13
agr,120819.17
csa,41695.69
rcmp,21085.16
nrcan,7067.63
