owner_acronym,total_entries,total_contracts,total_amendments
pspc,478,356,122
dnd,124,108,16
dfo,41,31,10
pc,8,7,1
tc,6,6,0
agr,4,3,1
nrc,2,1,1
nrcan,2,2,0
inac,2,1,1
rcmp,2,2,0
csa,2,1,1
csc,1,1,0
