owner_acronym,sum_effective_value
dnd,253406329.15
dfo,14137291.46
tc,4791696.14
rcmp,688697.85
nrc,266491.63
agr,146808.48
nrcan,139950.58
gac,131642.24
ec,101784.00
tbs,57170.88
csc,50589.00
pco,48255.35
csps,36164.43
cbsa,29477.29
pspc,28313.28
ic,25988.00
pch,22929.88
csa,13452.08
