owner_acronym,effective_year,sum_yearly_value
agr,2013,91123.20
agr,2016,24992.77
agr,2018,131686.31
agr,2019,28528.69
atssc,2017,42002.10
atssc,2018,12000.60
cbsa,2013,1630500.00
cbsa,2016,1153662.60
cbsa,2017,886930.00
cbsa,2018,503132.50
cbsa,2019,287679.17
cfia,2012,23100.00
cfia,2015,35310.24
cfia,2017,28137.00
chrc,2018,30192.19
chrc,2019,30192.19
cnsc,2012,5045.45
cnsc,2013,17503.70
cnsc,2014,23743.39
cnsc,2015,11285.14
csa,2010,35437.50
csa,2011,44598.75
csa,2012,44598.75
csps,2015,81440.63
csps,2016,81440.63
csps,2017,81440.63
csps,2019,84750.00
dfo,2010,50465.00
dfo,2011,17698.00
dfo,2012,28000.00
dfo,2013,25000.00
dfo,2014,25000.00
dfo,2016,16848.30
dfo,2017,126964.80
dfo,2018,55078.72
dnd,2010,299086.67
dnd,2011,6561020.95
dnd,2012,9324927.12
dnd,2013,7131749.83
dnd,2014,3935903.60
dnd,2015,7072211.12
dnd,2016,4421084.50
dnd,2017,1298172.33
dnd,2018,1413296.73
dnd,2019,911569.20
ec,2010,756192.00
ec,2011,630793.30
ec,2012,975191.73
ec,2013,649487.96
ec,2014,383472.51
ec,2015,353759.26
ec,2016,314510.06
elections,2013,20470.07
elections,2014,20470.07
elections,2015,20470.07
elections,2016,20470.07
elections,2017,20470.07
elections,2018,209342.77
elections,2019,209342.77
esdc,2011,36374.63
esdc,2012,34573.88
esdc,2013,172764.66
esdc,2014,267525.00
esdc,2015,289751.25
esdc,2016,282903.85
esdc,2017,274548.10
esdc,2018,1363749.05
esdc,2019,331968.59
fcac,2014,18588.00
fcac,2018,143811.33
fcac,2019,143811.33
fin,2011,108141.00
fin,2012,108141.00
fintrac,2019,86666.00
gac,2010,143430.00
gac,2011,24153.75
gac,2013,24696.00
gac,2015,12287.06
gac,2016,62007.06
hc,2011,170144.10
hc,2012,170144.10
ic,2010,26460.00
ic,2012,35426.00
ic,2013,89581.00
ic,2014,246482.00
ic,2015,11300.00
ic,2016,171873.00
ic,2017,171873.00
ic,2019,39999.74
infra,2017,113000.57
infra,2018,113000.57
ircc,2010,1484446.01
ircc,2011,1133518.96
ircc,2012,322558.50
ircc,2014,403943.93
ircc,2015,480137.57
ircc,2016,379138.56
ircc,2017,361697.08
ircc,2018,403003.05
ircc,2019,62624.66
just,2010,77490.00
just,2011,77490.00
just,2012,86063.63
just,2013,106475.68
just,2014,101067.20
just,2015,49155.00
just,2016,196607.09
just,2017,196607.09
lac,2013,12337.50
lac,2014,50137.50
lac,2015,17850.00
lac,2016,29526.00
lac,2018,23229.15
opc,2019,17673.20
osfi,2016,743781.87
osfi,2017,22600.00
osfi,2018,298261.47
osfi,2019,275711.11
pco,2014,64065.63
pco,2016,24998.99
pco,2018,91982.00
phac,2011,170144.10
phac,2012,170144.10
phac,2016,50635.88
phac,2017,50635.88
pmprb,2019,19323.00
ppsc,2010,78750.00
ppsc,2012,42318.50
ppsc,2013,17797.50
pptc,2010,179287.50
pptc,2011,588924.00
pptc,2012,35311.50
ps,2010,204750.00
psc,2017,11203.75
psc,2018,255548.46
psc,2019,255548.46
pspc,2010,789378.75
pspc,2011,358509.06
pspc,2012,196128.06
pspc,2014,11865.00
pspc,2018,745297.69
pspc,2019,5417541.39
rcmp,2010,64833.75
rcmp,2011,64833.75
rcmp,2012,138718.80
rcmp,2013,138718.80
rcmp,2015,32205.00
rcmp,2017,197863.50
ssc,2012,1000063.18
ssc,2013,1176264.56
ssc,2014,724151.50
ssc,2015,1670955.91
ssc,2016,2415847.46
ssc,2017,3409348.47
ssc,2018,2830771.49
ssc,2019,659667.38
stats,2010,74071.50
stats,2011,74839.90
stats,2014,49923.40
stats,2015,49999.68
stats,2019,252743.33
tbs,2010,558102.00
tbs,2011,804970.89
tbs,2012,214193.57
tbs,2013,183636.57
tbs,2014,33900.00
tbs,2016,16950.00
tc,2012,109698.01
tc,2013,177740.32
tc,2014,36188.25
tc,2015,633707.58
tc,2016,749995.13
tc,2017,1129042.33
tc,2018,403624.70
tc,2019,351275.19
vac,2016,80479.44
vac,2017,81185.40
vac,2018,81185.40
