owner_acronym,effective_year,sum_yearly_value
csc,2014,5123248.00
csc,2015,24611632.00
csc,2016,60983380.75
csc,2017,34736233.07
csc,2018,56466400.50
csc,2019,61727859.55
dnd,2010,205644.03
dnd,2011,393580.08
dnd,2012,477188.13
dnd,2013,510998.94
dnd,2014,518153.00
dnd,2015,291720.74
dnd,2016,233785.68
dnd,2017,306819.62
dnd,2018,258782.73
dnd,2019,330085.15
hc,2010,320158.31
hc,2011,707854.44
hc,2012,294864.47
hc,2013,460618.50
hc,2014,974064.51
hc,2015,39964.57
phac,2010,188344.58
phac,2011,959577.02
phac,2012,211964.17
phac,2013,429100.38
phac,2014,724884.68
phac,2017,330727.00
phac,2018,307540.80
phac,2019,255380.00
vac,2011,299889.69
vac,2012,758549.34
vac,2013,192684.93
vac,2014,184251.47
vac,2015,222162.88
vac,2016,48162.49
