owner_acronym,effective_year,sum_yearly_value
cbsa,2016,13549.84
cnsc,2015,8207.30
cnsc,2016,13970.03
cnsc,2017,27779.51
cnsc,2018,7017.01
cnsc,2019,16640.95
csc,2017,39179.36
csc,2019,15330.00
dfo,2017,24611.31
dfo,2018,436756.86
dfo,2019,172144.69
dnd,2018,259648.26
dnd,2019,99369.56
esdc,2015,11300.00
esdc,2016,11300.00
hc,2016,19895.20
hc,2017,19895.20
ic,2015,78754.50
ic,2016,106944.50
ic,2017,90239.67
ic,2018,150473.27
ic,2019,204854.65
just,2015,5748.75
just,2016,29466.21
just,2017,93158.24
just,2018,81778.47
just,2019,37821.40
nfb,2017,5104.26
nfb,2018,5104.26
oag,2019,18100.00
ocol,2017,21413.71
ocol,2018,34607.75
ocol,2019,26708.48
pch,2017,43663.34
pch,2018,54147.22
pch,2019,55589.60
phac,2016,24460.21
phac,2017,24460.21
pspc,2013,191829512.23
pspc,2014,2306696178.90
pspc,2015,2991172880.88
pspc,2016,2991349212.93
pspc,2017,2991449335.37
pspc,2018,2991339019.12
pspc,2019,2991734936.83
rcmp,2016,159683.79
rcmp,2017,604733.00
rcmp,2018,523539.69
rcmp,2019,695483.00
ssc,2015,273440.34
ssc,2016,110491.21
wage,2019,7727.15
