owner_acronym,effective_year,sum_yearly_value
acoa,2010,25000.00
acoa,2011,22905.00
acoa,2012,49909.13
acoa,2014,21157.84
acoa,2015,23000.00
agr,2012,173648.65
agr,2013,704782.55
agr,2014,358350.05
agr,2015,633813.53
agr,2016,288350.56
agr,2017,79156.43
agr,2018,400825.65
agr,2019,1564401.30
cas,2017,25000.00
cbsa,2014,1222596.00
cbsa,2015,15735527.00
cbsa,2016,5184763.00
cbsa,2017,601827.38
cbsa,2018,9771839.55
cbsa,2019,89137588.74
cc,2010,107931.22
cc,2011,61250.00
cc,2012,10250.00
cc,2013,95052.23
cc,2014,150198.50
cc,2015,107030.00
cc,2016,486391.00
cc,2017,2537674.50
ced,2011,7875.00
ced,2012,7875.00
ced,2013,8623.13
ced,2014,24719.63
ced,2015,32193.00
ced,2019,24995.57
cfia,2011,44861.00
cfia,2012,82015.00
cfia,2013,47460.00
cihr,2016,146900.00
cihr,2017,316400.00
cnsc,2010,142275.00
cnsc,2011,24559.24
cnsc,2012,12484.24
cnsc,2014,43103.85
cnsc,2015,106654.49
cnsc,2016,84085.56
cnsc,2017,184836.93
cnsc,2018,12204.00
cnsc,2019,12543.00
cra,2010,1283420.18
cra,2011,2110586.10
cra,2012,1930894.79
cra,2013,1113502.93
cra,2014,559513.22
cra,2015,10720.88
cra,2016,736068.44
cra,2017,164033.68
cra,2018,152548.74
cra,2019,308348.75
csa,2010,412740.50
csa,2011,373376.00
csa,2012,53357.50
csa,2013,41807.50
csa,2014,66972.20
csa,2015,47477.20
csa,2017,19574.49
csa,2019,45990.00
csps,2019,74149.00
dfo,2011,10725.00
dfo,2012,2901.00
dfo,2013,21450.00
dfo,2014,87615.00
dfo,2015,27800.00
dfo,2016,558705.08
dfo,2017,151081.00
dfo,2018,113474.04
dfo,2019,168555.89
dnd,2010,325954.88
dnd,2011,-219295.00
dnd,2013,24916.50
dnd,2015,659589.30
dnd,2016,4504806.70
dnd,2017,74540.00
dnd,2018,1516389.38
dnd,2019,7431089.38
ec,2010,70800.00
ec,2013,262987.50
ec,2014,399713.50
ec,2015,594826.00
ec,2016,171657.68
ec,2018,545644.10
ec,2019,22560.70
elections,2017,24771.36
elections,2018,8665.28
elections,2019,8665.28
esdc,2010,169180.00
esdc,2011,75778.50
esdc,2012,87906.00
esdc,2013,943774.04
esdc,2014,1420428.36
esdc,2015,1431901.40
esdc,2016,2444856.91
esdc,2017,2586330.35
esdc,2018,4596919.50
esdc,2019,10684366.08
fcac,2010,11300.00
fcac,2011,18674.33
fcac,2012,7374.33
fcac,2013,7374.33
fcac,2015,79100.00
fcac,2016,12500.00
fcac,2017,49893.28
fcac,2018,315691.03
feddev,2012,231729.31
feddev,2013,151980.79
feddev,2014,213243.81
feddev,2015,121941.00
feddev,2017,24973.00
feddev,2019,97360.80
fin,2010,57560.00
fin,2011,74900.02
fin,2012,36725.00
fin,2013,36725.00
fintrac,2012,19888.00
fja,2011,296425.84
fja,2012,24973.00
fja,2013,24973.00
fja,2014,41104.32
fja,2015,17724.05
gac,2010,465701.53
gac,2011,299058.30
gac,2012,261558.30
gac,2013,386436.22
gac,2014,1915362.93
gac,2015,1937712.24
gac,2016,1946923.61
gac,2017,1821795.04
gac,2018,3385715.70
gac,2019,5498037.18
hc,2011,24605.75
hc,2012,193117.00
hc,2013,232667.00
hc,2014,83032.40
hc,2015,21183.55
hc,2016,106216.05
hc,2017,60172.50
hc,2018,391990.22
hc,2019,391990.22
ic,2010,701634.33
ic,2011,858072.22
ic,2012,1053118.22
ic,2013,893378.20
ic,2014,827733.70
ic,2015,1352624.90
ic,2016,1111558.90
ic,2017,609169.50
ic,2018,2686885.03
ic,2019,2246035.27
inac,2013,341245.93
inac,2014,3678715.35
inac,2015,1691179.73
inac,2016,1238127.11
inac,2017,1268069.07
inac,2018,1301879.07
inac,2019,263760.00
infra,2010,902770.00
infra,2011,902770.00
infra,2012,902770.00
infra,2013,17063.00
infra,2015,52036.30
infra,2017,1999999.36
infra,2018,2025424.36
infra,2019,25425.00
irb,2019,24860.00
ircc,2010,49923.40
ircc,2011,38826.67
ircc,2012,38826.67
ircc,2013,127826.61
ircc,2014,49878.20
ircc,2018,181365.00
ircc,2019,181365.00
just,2011,27981.63
just,2012,27981.63
just,2013,146358.61
just,2014,174348.61
just,2015,107237.00
just,2016,29662.50
