owner_acronym,source_year,total_entries,total_contracts,total_amendments
cbsa,2014,1,1,0
cbsa,2016,1,0,1
cbsa,2017,3,2,1
cbsa,2019,1,1,0
csc,2019,2,1,1
dfo,2010,1,1,0
dfo,2011,1,1,0
dfo,2012,1,1,0
dfo,2018,1,1,0
dnd,2010,9,6,3
dnd,2011,2,2,0
dnd,2012,1,1,0
dnd,2013,4,4,0
dnd,2014,4,4,0
dnd,2015,3,3,0
dnd,2016,4,3,1
dnd,2017,3,2,1
dnd,2018,6,5,1
dnd,2019,1,0,1
ec,2010,2,2,0
ec,2011,2,1,1
esdc,2010,3,3,0
gac,2010,1,1,0
ircc,2010,1,1,0
ircc,2018,2,1,1
phac,2019,1,1,0
pptc,2010,1,1,0
pspc,2018,1,1,0
pspc,2019,1,1,0
rcmp,2010,1,1,0
rcmp,2014,1,1,0
ssc,2013,2,2,0
ssc,2014,1,0,1
ssc,2016,1,1,0
ssc,2018,1,1,0
tc,2011,2,2,0
tc,2012,1,1,0
tc,2013,4,4,0
tc,2014,3,3,0
tc,2015,5,5,0
tc,2016,2,2,0
tc,2017,1,1,0
tc,2018,1,1,0
tc,2019,1,1,0
