owner_acronym,sum_effective_value
dnd,69053711.00
ircc,15061637.90
cbsa,5493648.80
ssc,767267.32
tc,612985.50
dfo,132502.42
esdc,102571.94
rcmp,83272.80
ec,77225.50
pptc,61638.90
cas,34969.56
pspc,15820.00
