owner_acronym,total_entries,total_contracts,total_amendments
dnd,37,30,7
tc,20,20,0
cbsa,6,4,2
ssc,5,4,1
ec,4,3,1
dfo,4,4,0
esdc,3,3,0
ircc,3,2,1
csc,2,1,1
pspc,2,2,0
rcmp,2,2,0
gac,1,1,0
pptc,1,1,0
phac,1,1,0
