owner_acronym,total_entries,total_contracts,total_amendments
rcmp,426,160,266
dnd,193,98,95
agr,78,33,45
csa,35,27,8
inac,30,29,1
pspc,13,5,8
ircc,10,9,1
ic,10,4,6
tc,8,4,4
csc,8,4,4
ec,6,3,3
nrc,6,6,0
hc,5,3,2
phac,5,3,2
cbsa,4,3,1
nrcan,4,3,1
ssc,4,3,1
ps,3,2,1
ocol,3,1,2
cra,3,2,1
esdc,3,2,1
gac,2,2,0
isc,2,2,0
pco,1,1,0
cas,1,1,0
sirc,1,1,0
osfi,1,1,0
tbs,1,1,0
cer,1,1,0
