owner_acronym,source_year,total_entries,total_contracts,total_amendments
tbs,2014,3,2,1
tbs,2015,2,2,0
tbs,2016,4,2,2
tbs,2017,3,3,0
tbs,2018,4,4,0
tbs,2019,10,8,2
tc,2011,14,12,2
tc,2012,13,6,7
tc,2013,6,4,2
tc,2014,9,6,3
tc,2015,7,6,1
tc,2016,3,1,2
tc,2017,5,4,1
tc,2018,3,2,1
tc,2019,5,3,2
tsb,2018,1,1,0
vac,2013,2,1,1
vac,2014,6,5,1
vac,2015,2,2,0
vac,2017,2,2,0
vac,2019,2,2,0
vrab,2015,1,1,0
wage,2018,1,1,0
wage,2019,4,4,0
