owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2003,1,1,0
acoa,2004,321,317,4
acoa,2005,238,238,0
acoa,2006,240,240,0
acoa,2007,172,172,0
acoa,2008,177,159,18
acoa,2009,218,191,27
acoa,2010,186,157,29
acoa,2011,92,81,11
acoa,2012,78,70,8
acoa,2013,101,92,9
acoa,2014,73,67,6
acoa,2015,57,52,5
acoa,2016,84,78,6
acoa,2017,78,73,5
acoa,2018,69,66,3
acoa,2019,106,96,10
acoa,2020,45,35,10
agr,2013,2587,2336,251
agr,2014,2345,1951,394
agr,2015,2694,2209,485
agr,2016,2416,2038,378
agr,2017,2098,1776,322
agr,2018,2038,1732,306
agr,2019,1981,1728,253
agr,2020,1085,879,206
atssc,2016,56,53,3
atssc,2017,142,118,24
atssc,2018,157,115,42
atssc,2019,150,78,72
atssc,2020,99,56,43
cannor,2016,9,8,1
cannor,2017,14,14,0
cannor,2018,20,19,1
cannor,2019,22,22,0
cannor,2020,11,9,2
cas,2016,23,23,0
cas,2017,137,133,4
cas,2018,443,404,39
cas,2019,275,232,43
cas,2020,88,70,18
casdo,2019,5,5,0
casdo,2020,7,6,1
cbsa,2014,753,753,0
cbsa,2015,795,765,30
cbsa,2016,794,595,199
cbsa,2017,1113,797,316
cbsa,2018,1055,736,319
cbsa,2019,1228,979,249
cbsa,2020,650,517,133
cc,2008,48,48,0
cc,2009,49,49,0
cc,2010,62,62,0
cc,2011,40,40,0
cc,2012,52,52,0
cc,2013,57,57,0
cc,2014,54,54,0
cc,2015,52,52,0
cc,2016,67,67,0
cc,2017,42,42,0
ccohs,2016,5,4,1
ccohs,2017,23,19,4
ccohs,2018,20,18,2
ccohs,2019,21,20,1
ccohs,2020,14,14,0
ced,2004,114,114,0
ced,2005,135,135,0
ced,2006,154,154,0
ced,2007,118,118,0
ced,2008,161,160,1
ced,2009,147,146,1
ced,2010,150,137,13
ced,2011,109,99,10
ced,2012,74,70,4
ced,2013,80,69,11
ced,2014,59,51,8
ced,2015,59,46,13
ced,2016,81,68,13
ced,2017,61,53,8
ced,2018,45,39,6
ced,2019,55,51,4
ced,2020,39,34,5
cer,2015,76,69,7
cer,2016,229,207,22
cer,2017,216,174,42
cer,2018,206,164,42
cer,2019,159,115,44
cer,2020,112,90,22
cfia,2011,500,488,12
cfia,2012,912,831,81
cfia,2013,965,852,113
