owner_acronym,total_entries,total_contracts,total_amendments
dnd,666,398,268
gac,61,36,25
ssc,33,16,17
cnsc,31,16,15
nrc,25,23,2
tc,20,11,9
nrcan,13,7,6
pspc,10,4,6
ec,7,6,1
agr,6,5,1
csps,6,5,1
hc,6,4,2
inac,5,4,1
esdc,4,4,0
elections,4,3,1
rcmp,3,2,1
phac,3,1,2
just,2,2,0
nserc,2,1,1
isc,2,2,0
tbs,2,2,0
pco,2,2,0
fja,1,1,0
ic,1,1,0
fintrac,1,1,0
osfi,1,1,0
pch,1,1,0
ppsc,1,1,0
ps,1,1,0
cfia,1,1,0
stats,1,1,0
cbsa,1,1,0
