owner_acronym,sum_effective_value
dnd,116622436.17
gac,13494994.32
tc,5126554.47
ssc,2255740.90
cnsc,2035692.02
nrcan,1005206.20
nrc,808877.65
elections,716926.62
phac,465181.94
ec,392787.50
pspc,285275.73
tbs,186775.34
esdc,186223.17
inac,145411.98
isc,116098.08
ppsc,109429.20
just,88512.90
agr,78557.60
csps,72347.75
pco,70797.32
cfia,48025.00
hc,45839.23
ic,41646.00
ps,38388.80
fintrac,25200.00
stats,18842.75
rcmp,17611.07
fja,17432.95
nserc,14238.00
