owner_acronym,sum_effective_value
ssc,74742443.54
gac,3759134.19
pspc,1788488.93
dnd,1578186.77
elections,1196356.26
ircc,1052632.51
stats,151420.00
tc,119292.97
ic,74919.00
cra,60025.60
ps,49759.55
phac,24984.30
hc,24984.30
pco,24916.50
tbs,24704.63
pptc,10500.00
