owner_acronym,sum_effective_value
pspc,117340487.19
dnd,6426391.29
dfo,2168143.39
pc,1518526.74
cgc,209004.73
rcmp,205971.00
phac,144900.00
ec,47901.44
tc,38600.22
cbsa,30232.39
nrc,24903.00
